Longitude,Latitude,label
90.74867248535156,22.49067687988281,school
90.3796092,23.9894741,non_school
88.4350839,23.2480696,non_school
90.4121229,24.2214974,non_school
90.5347067,23.5498167,non_school
90.4086456298828,23.78461456298828,school
90.7489013671875,22.39278793334961,school
90.8909912109375,23.91853141784668,school
89.02498626708984,23.20685195922852,school
91.17145538330078,23.467004776000977,school
91.17644500732422,25.17616081237793,school
90.4214621,23.7057572,non_school
91.4647765,22.9490361,non_school
90.6584014892578,23.2271728515625,school
92.0866141,21.9891376,non_school
90.74701690673828,22.583803176879883,school
90.12060546875,23.61588859558105,school
88.85565948486328,25.93425178527832,school
90.26092529296876,23.856618881225582,school
90.4076913,23.7564849,non_school
89.65969848632812,22.511951446533203,school
89.95494079589844,22.1479606628418,school
90.69312286376952,23.875843048095703,school
89.80912780761719,25.418819427490234,school
92.1645278930664,25.095474243164062,school
89.6756362915039,25.60199546813965,school
90.50234985351562,23.732786178588867,school
89.84078216552734,22.47719955444336,school
90.9990463256836,22.03923797607422,school
90.4810066,23.6934007,non_school
90.3681869506836,23.71124839782715,school
91.38033294677734,23.027677536010746,school
91.83683013916016,22.351411819458008,school
88.3560631,22.5429973,non_school
91.1137824,24.0501897,non_school
89.82917022705078,25.1321029663086,school
90.3832604,24.0144297,non_school
90.71607971191406,22.333969116210938,school
90.4218254,23.7249443,non_school
91.1927719116211,25.137813568115234,school
89.9157175,24.2537397,non_school
89.4796142578125,22.499828338623047,school
89.6683349609375,22.93923568725586,school
89.6618881225586,25.637680053710938,school
89.8361293,23.6029815,non_school
90.85971069335938,23.0964469909668,school
91.2048568725586,22.836816787719727,school
91.6582291,22.618863,non_school
89.78784942626953,25.2551498413086,school
90.04460144042969,22.1909408569336,school
89.31741333007812,22.24092483520508,school
90.3841033,22.4620478,non_school
89.55619049072266,22.870710372924805,school
89.30554962158203,25.93564987182617,school
90.42455291748048,23.79498291015625,school
88.5252613,22.9531732,non_school
90.3840695,23.9977536,non_school
88.94977569580078,23.28141593933105,school
91.85396575927734,21.82876777648925,school
90.4431452,23.7064581,non_school
92.19097137451172,23.16175651550293,school
88.6730436,23.0514928,non_school
91.18074035644533,23.46312713623047,school
88.3427695,22.5236192,non_school
91.80917358398438,22.327131271362305,school
90.0088882446289,21.9968204498291,school
92.3120574951172,21.651094436645508,school
90.37730407714844,23.790016174316406,school
89.5697021484375,22.82661437988281,school
88.3614363,22.5722242,non_school
89.01727294921875,23.24935531616211,school
88.94804382324219,23.76122093200684,school
88.94639587402344,23.27290153503418,school
89.30368041992188,22.29668617248535,school
90.6305694580078,22.78508186340332,school
89.7887954711914,23.839704513549805,school
90.36896514892578,22.69877243041992,school
90.3574902,22.7121736,non_school
88.5366045,23.0432124,non_school
88.4090735,22.5726216,non_school
90.8864288330078,22.69055557250977,school
90.74200439453124,22.56827735900879,school
90.76709747314452,24.107223510742188,school
90.56979370117188,22.15923309326172,school
90.6371612548828,22.67858123779297,school
89.31246948242188,22.359975814819336,school
90.05451965332031,22.08763885498047,school
89.28497314453125,22.391807556152344,school
92.075864,21.7623611,non_school
91.8191909790039,22.40439796447754,school
90.45758819580078,23.698894500732425,school
90.43594360351562,21.952619552612305,school
90.03311920166016,24.613933563232425,school
91.08746337890624,23.350605010986328,school
90.4285611,23.7254232,non_school
90.68004608154295,22.0853214263916,school
88.25177001953125,25.899730682373047,school
90.430302,24.1652467,non_school
90.59292602539062,23.64013862609864,school
89.82913208007812,25.570934295654297,school
90.66050720214844,22.71453285217285,school
90.36366271972656,23.80010223388672,school
90.35492706298828,23.773509979248047,school
90.71240234375,23.80119132995605,school
90.406494140625,23.754138946533203,school
89.81838989257812,25.435470581054688,school
92.0240426,21.4263833,non_school
91.07345581054688,23.11393547058105,school
89.84101867675781,24.06757164001465,school
89.6995849609375,23.21347045898437,school
90.36957550048828,23.73783302307129,school
90.0606872,22.6284895,non_school
89.0236395,23.2607891,non_school
92.0763331,21.7599078,non_school
91.81263732910156,22.503881454467773,school
90.096557,24.1043789,non_school
90.73087310791016,22.575571060180664,school
89.24929809570312,25.753019332885746,school
88.84764862060547,25.93987846374512,school
90.380872,23.96823,non_school
88.4407853,22.6961789,non_school
90.37259674072266,23.74487495422364,school
90.38211059570312,23.81684112548828,school
90.480712890625,23.72689247131348,school
91.13480377197266,22.908905029296875,school
90.39053344726562,23.79371833801269,school
90.44869232177734,23.87321662902832,school
89.68848419189453,25.654193878173828,school
87.9744675,22.0112366,non_school
90.343464,24.0007558,non_school
90.5134524,23.7248433,non_school
88.4305142,22.4424481,non_school
88.60824584960938,24.409313201904297,school
91.85874938964844,21.879444122314453,school
89.65836334228516,25.64262008666992,school
89.24910736083984,25.75704002380371,school
89.6318804,23.041229,non_school
90.4111002,23.7299786,non_school
89.14772033691406,24.513208389282227,school
89.02066040039062,22.895750045776367,school
90.3722686767578,23.7131462097168,school
89.62041473388672,22.955888748168945,school
90.3821855,22.4642294,non_school
90.7152328491211,22.55877685546875,school
89.70404815673828,22.48571014404297,school
90.13285064697266,22.790321350097656,school
90.86617279052734,22.81521224975586,school
90.46299743652344,22.85275077819824,school
90.06959533691406,21.956939697265625,school
90.33233642578124,22.769790649414062,school
88.8971939086914,26.22202491760254,school
89.2799301147461,22.409019470214844,school
88.81813049316406,25.915552139282227,school
88.141821,22.081741,non_school
90.36170959472656,23.73485565185547,school
90.36922454833984,23.7226791381836,school
90.6004409790039,24.689367294311523,school
91.2362060546875,23.06749725341797,school
89.27088165283203,22.39029693603516,school
89.85337829589844,25.65477180480957,school
89.27747344970703,25.57166862487793,school
90.0359878540039,24.61838150024414,school
89.0707939,24.1273373,non_school
89.7905044555664,22.647226333618164,school
90.43731689453124,23.76202392578125,school
89.47534942626953,23.9641170501709,school
89.20663452148438,23.16655540466309,school
90.9492877,23.22802,non_school
91.32530975341795,24.31773567199707,school
89.92005920410156,24.33627319335937,school
89.49356842041016,23.15998268127441,school
89.68155670166016,22.446792602539062,school
90.73829650878906,22.566877365112305,school
90.87686157226562,23.12934684753418,school
90.3925975,23.750201,non_school
90.1198818,22.1601552,non_school
90.67219543457033,23.545574188232425,school
90.39129638671876,24.127655029296875,school
90.35738372802734,21.950908660888672,school
90.6498794555664,22.591339111328125,school
90.36131286621094,23.77227020263672,school
90.3677215576172,23.750133514404297,school
89.0790033,23.256247,non_school
90.8640365600586,22.988454818725582,school
90.82770538330078,22.290014266967773,school
88.3803762,22.6385309,non_school
90.907470703125,23.10695457458496,school
90.4345381,23.7053274,non_school
88.4469732,22.9473357,non_school
89.6355002,23.0405237,non_school
90.51934051513672,23.865184783935547,school
88.76344299316406,24.050094604492188,school
90.36858367919922,23.817216873168945,school
90.7548599243164,23.9385929107666,school
90.3850287,23.735198,non_school
89.49781799316406,23.11201477050781,school
90.4170245,23.7300416,non_school
90.4198094,23.7058925,non_school
89.6312026977539,24.32102394104004,school
89.80741882324219,25.115291595458984,school
90.44738006591795,23.70179748535156,school
90.38291931152344,23.868070602416992,school
90.4242866,23.7506217,non_school
90.77040100097656,24.43271827697754,school
89.83500671386719,25.539691925048828,school
91.79930877685548,25.041126251220703,school
90.4744873046875,23.511863708496094,school
90.06043243408203,22.18345069885254,school
89.63899993896484,25.80768585205078,school
89.31988525390625,22.263044357299805,school
90.8598584,23.1075756,non_school
89.83051300048828,25.65223693847656,school
90.37104034423828,23.81539726257324,school
89.96244049072266,24.026731491088867,school
88.3469122,22.570631,non_school
89.67562103271484,24.32219696044922,school
89.72273254394531,25.846651077270508,school
89.03177642822266,25.10036849975586,school
89.52668762207031,22.88482093811035,school
90.4347656,23.7086514,non_school
88.3595957,22.6558773,non_school
90.67880249023438,22.58346366882324,school
89.5243998,23.9544768,non_school
90.7931671142578,22.387285232543945,school
88.3439103,22.5079159,non_school
89.85343933105469,22.31447410583496,school
89.70084381103516,23.21761512756348,school
92.19109344482422,21.142318725585938,school
90.04948425292969,23.21052360534668,school
89.13231658935547,23.928625106811523,school
89.61615753173828,25.659399032592773,school
89.32308959960938,22.38364028930664,school
91.8723449,22.2338492,non_school
88.4626992,22.9714649,non_school
89.71171569824219,24.46132469177246,school
88.86524963378906,23.966693878173828,school
90.26235961914062,24.910511016845703,school
92.5292909,22.7066754,non_school
88.3829381,22.5194831,non_school
90.35569763183594,23.80707550048828,school
89.5822781,22.4653887,non_school
92.41392517089844,22.046361923217773,school
89.83091735839844,25.62760734558105,school
90.7421875,22.51567649841309,school
88.3519474,22.0954515,non_school
90.4110026,23.7544893,non_school
88.4085602,22.6626932,non_school
89.33889770507812,22.40602302551269,school
90.4236421,24.0097257,non_school
90.63809967041016,22.723764419555664,school
90.63555908203124,23.975605010986328,school
91.136974,23.4764034,non_school
89.99829864501953,23.869945526123047,school
89.3780746459961,24.824607849121094,school
90.37000274658205,23.812286376953125,school
91.96329498291016,23.111515045166016,school
90.4508056640625,23.703067779541016,school
89.7628173828125,25.48747634887696,school
90.36571502685548,23.827911376953125,school
88.3827397,22.6252145,non_school
90.35834503173828,23.729772567749023,school
88.4386834,22.6349407,non_school
89.35540771484375,23.97210693359375,school
90.36865234375,23.82638359069824,school
89.28907012939453,26.0154972076416,school
89.062918,22.7302592,non_school
89.76904296875,25.43071937561035,school
92.06739044189452,23.24588966369629,school
90.37527465820312,23.75772476196289,school
90.36328887939452,23.822250366210938,school
89.78985595703125,25.246824264526367,school
90.4148895,23.7528626,non_school
88.4128186,22.5766752,non_school
89.54621124267578,22.88800621032715,school
91.14514923095705,25.04142570495605,school
91.18785858154295,25.18904685974121,school
90.6856689453125,24.307098388671875,school
91.11093139648438,25.13336563110352,school
89.16688537597656,24.57588195800781,school
89.48148345947266,22.96274375915528,school
90.41143035888672,23.782270431518555,school
91.05660247802734,23.37574005126953,school
90.64875793457033,23.2192497253418,school
92.30384826660156,20.86471939086914,school
90.41048431396484,23.70775604248047,school
90.8289794921875,22.447376251220703,school
90.6317474,22.6902972,non_school
90.36568450927734,23.756101608276367,school
91.3564374,23.0772506,non_school
91.79204559326172,22.35988998413086,school
90.15269470214844,24.096567153930664,school
91.13243103027344,22.17106819152832,school
89.41854095458984,24.039161682128903,school
90.07233428955078,24.58672523498535,school
90.3674087524414,23.753448486328125,school
89.69573211669922,22.45387458801269,school
88.90560913085938,25.952112197875977,school
91.84343719482422,22.36761474609375,school
90.72352600097656,22.52288818359375,school
92.13934326171876,22.50245475769043,school
89.3651123046875,24.84507942199707,school
90.67755889892578,25.118867874145508,school
90.4217174,23.7087925,non_school
89.499297,23.1721885,non_school
90.73126220703124,22.567323684692383,school
88.4807614,22.2725315,non_school
90.48332977294922,23.6789608001709,school
90.4153823852539,23.76411247253418,school
90.40614318847656,24.22234344482422,school
88.93816375732422,23.590097427368164,school
90.66179656982422,22.57670783996582,school
90.67935943603516,25.133975982666016,school
90.69580841064452,24.145204544067383,school
90.72935485839844,22.578075408935547,school
89.2431640625,25.75754737854004,school
92.19803619384766,21.203330993652344,school
88.3580264,22.5703815,non_school
91.60272979736328,22.72080993652344,school
88.3510952,22.5536475,non_school
92.10884857177734,24.90956687927246,school
89.82038116455078,22.294586181640625,school
90.2711410522461,23.889122009277344,school
90.36195373535156,23.82489967346192,school
90.3777194,23.6616929,non_school
90.77832794189452,23.682357788085938,school
88.947039,23.5949407,non_school
91.98867797851562,23.0830020904541,school
90.3880144,23.7385617,non_school
88.3828093,23.6097468,non_school
89.9229493,24.2626205,non_school
92.0121841430664,24.467021942138672,school
89.8421139,23.6077978,non_school
90.4289619,23.7645363,non_school
89.9252175,24.2663636,non_school
88.67958068847656,23.749408721923828,school
90.46621704101562,23.510656356811523,school
91.16951751708984,25.16958808898925,school
90.3849628,22.4642775,non_school
90.36563873291016,23.720521926879883,school
90.67383575439452,23.88961601257324,school
90.4207992553711,23.790679931640625,school
91.69921112060548,22.86966896057129,school
88.9538803100586,23.28154182434082,school
90.408287,23.7541402,non_school
88.3650771,22.5347673,non_school
90.4239723,23.705308,non_school
90.36305236816406,23.75052833557129,school
90.1430892944336,22.573888778686523,school
88.389694,22.5690769,non_school
91.1246327,23.4797374,non_school
91.66961669921876,25.03357315063477,school
90.40375518798828,23.783058166503903,school
88.94689178466797,23.238569259643555,school
90.37870025634766,23.781877517700195,school
89.0031967163086,23.362106323242188,school
87.9245156,22.2030115,non_school
89.8149365,23.5917826,non_school
90.65269470214844,23.22404289245605,school
88.93045806884766,23.59181022644043,school
89.85604858398438,22.32346534729004,school
90.46741485595705,24.457988739013672,school
90.71783447265624,22.575618743896484,school
88.3780661,22.6630636,non_school
90.0519832,24.229586,non_school
90.67140197753906,23.85216522216797,school
90.96034240722656,24.714763641357425,school
90.4089693,23.7503916,non_school
90.65992736816406,23.911846160888672,school
88.3974566,22.504121,non_school
88.94417572021484,23.321044921875,school
90.94766235351562,23.66643714904785,school
91.98521423339844,23.08222961425781,school
91.2000503540039,23.456785202026367,school
89.9471206665039,24.93180656433105,school
90.98445129394533,24.07244300842285,school
92.2127685546875,22.5073299407959,school
89.12004852294922,23.236251831054688,school
90.71736907958984,22.44374084472656,school
90.8393325805664,24.662548065185547,school
90.3692855834961,23.80421638488769,school
90.428892,23.7198337,non_school
89.10216522216797,23.2821102142334,school
90.51789093017578,22.195289611816406,school
88.8731064,24.0006974,non_school
92.11160278320312,22.050182342529297,school
88.3532226,22.551998,non_school
89.04322052001953,22.85818672180176,school
91.2129135131836,23.96523666381836,school
90.6529191,23.5529684,non_school
90.68853759765624,22.124929428100582,school
89.20514678955078,23.1509952545166,school
90.3738645,22.7013255,non_school
90.71047973632812,22.583696365356445,school
90.3618392944336,23.744857788085938,school
90.1176106,22.1604509,non_school
90.1149444580078,22.06073570251465,school
90.77359008789062,22.460329055786133,school
88.3565023,22.5677738,non_school
88.4628275,23.4431222,non_school
90.0594228,22.6227754,non_school
89.44025421142578,23.886842727661133,school
90.3832838,23.7384915,non_school
91.1694463,23.5186951,non_school
90.35214233398438,23.78941345214844,school
91.6818389892578,22.577173233032227,school
92.0589247,23.2301645,non_school
90.61669921875,24.620195388793945,school
90.67703247070312,25.127412796020508,school
90.6441033,23.572935,non_school
88.99028778076172,23.30061912536621,school
88.99427032470703,22.828384399414062,school
90.36185,22.685574,non_school
89.39093017578125,24.758405685424805,school
89.8800576,24.0654858,non_school
88.4111023,22.5911184,non_school
89.81011962890625,24.61721420288086,school
88.96124267578125,22.55363273620605,school
88.3686937,22.5645047,non_school
90.7146987915039,22.537260055541992,school
91.16458892822266,22.21049690246582,school
90.41449737548828,23.70871925354004,school
89.44902801513672,25.91667556762696,school
89.0761335,22.6911591,non_school
90.71372985839844,22.55512237548828,school
89.74433898925781,25.34113502502441,school
90.6712875366211,22.71573829650879,school
90.1326215,22.2283461,non_school
91.16653442382812,22.886371612548828,school
89.8352581,23.5881291,non_school
90.3670425415039,23.81993103027344,school
90.42282104492188,23.730920791625977,school
90.3520343,22.7067851,non_school
91.70911407470705,22.84746742248535,school
90.3841087,23.7366275,non_school
88.3762866,22.5832265,non_school
90.30274200439452,23.347091674804688,school
90.42556762695312,24.85968589782715,school
90.45166778564452,22.02703094482422,school
90.73213958740234,24.88054847717285,school
90.5404343,23.6927446,non_school
89.35088348388672,23.80366897583008,school
89.5066191,23.1732251,non_school
89.42440795898438,23.941377639770508,school
89.03992462158203,22.826799392700195,school
91.23519897460938,24.852628707885746,school
91.34075164794922,22.94479179382324,school
88.90438842773438,23.257976531982425,school
90.26201629638672,23.8575439453125,school
89.1449966430664,22.237625122070312,school
89.7034683227539,25.59239196777344,school
88.3540795,22.5068125,non_school
92.11064910888672,25.06454467773437,school
90.6516571044922,22.733129501342773,school
90.8081283569336,24.155834197998047,school
90.46328735351562,23.51511573791504,school
91.2470932006836,24.755210876464844,school
90.3750228881836,23.79482650756836,school
90.1405981,22.5707506,non_school
89.01029205322266,23.405139923095703,school
88.9048748,23.0452943,non_school
89.94363403320312,24.931310653686523,school
89.1716613,23.5300636,non_school
90.3372573852539,24.00554084777832,school
88.3507269,22.5895694,non_school
91.00946044921876,22.63829040527344,school
90.0503158569336,22.13794708251953,school
89.22960662841797,23.860870361328125,school
90.406649,23.7490838,non_school
88.8121631,23.6322905,non_school
90.4194307,23.7024645,non_school
89.85020446777344,24.91592788696289,school
89.3490219116211,22.46744155883789,school
89.36750030517578,25.04017639160156,school
90.73052978515624,22.5733585357666,school
91.9184532,22.5346453,non_school
90.39297485351562,23.82453346252441,school
90.37737274169922,23.748973846435547,school
89.78382873535156,22.32528114318848,school
89.4214927,23.4859482,non_school
90.3490982055664,23.769546508789062,school
87.8490722,22.7031387,non_school
91.0029587,23.7440833,non_school
91.7292709350586,24.85994529724121,school
90.74362182617188,22.52629280090332,school
89.78502655029297,23.83623695373535,school
89.80598449707031,25.544395446777344,school
89.54397583007812,22.801977157592773,school
91.8278579711914,22.366443634033203,school
90.4160348,23.743883,non_school
90.03263092041016,23.37222671508789,school
89.56104278564453,22.833749771118164,school
88.3852233,22.6605698,non_school
89.00334930419922,23.78876304626465,school
89.00296783447266,23.35957145690918,school
89.50305938720703,22.89713287353516,school
92.02046966552734,24.440778732299805,school
90.3902346,23.7387757,non_school
91.99054718017578,23.083297729492188,school
89.1652839,23.5457416,non_school
88.3678195,22.6040075,non_school
91.4001544,23.0141545,non_school
91.19898223876952,23.45352363586425,school
89.83873748779297,24.754619598388672,school
90.1681795,24.0963441,non_school
92.2187271118164,22.197216033935547,school
90.4252979,23.701321,non_school
90.1242662,23.1724717,non_school
88.4531379,22.5845092,non_school
89.34002685546875,22.375919342041016,school
89.57958221435547,22.45062828063965,school
87.906549,23.529629,non_school
89.83023071289062,23.969715118408203,school
90.3585921,23.6606394,non_school
90.38053131103516,23.807043075561523,school
90.47360229492188,23.639223098754883,school
89.32482147216797,22.39041328430176,school
90.40296173095705,23.829679489135746,school
87.968819,22.4646482,non_school
90.001671,22.1249882,non_school
88.8903028,22.6660208,non_school
90.39924621582033,24.76125144958496,school
91.09540557861328,23.190528869628903,school
90.5414219,23.7471579,non_school
89.76578521728516,25.169069290161133,school
92.23678588867188,22.17365074157715,school
88.466485,22.6180598,non_school
88.87334442138672,25.84941673278809,school
89.20891571044922,23.18313789367676,school
90.36363220214844,23.721410751342773,school
88.94279479980469,25.918087005615234,school
90.38116455078124,23.82011604309082,school
90.6632553,23.0953046,non_school
88.9863510131836,23.30406951904297,school
90.38910675048828,23.570674896240234,school
89.93263244628906,22.158830642700195,school
92.0525492,22.0754984,non_school
90.0216351,23.2251392,non_school
89.24612426757812,23.81155204772949,school
90.39950561523438,23.716684341430664,school
90.27152252197266,23.793670654296875,school
89.9130093,24.2442573,non_school
92.12285614013672,25.133319854736328,school
90.5479186,23.6889199,non_school
90.72096252441406,22.17898750305176,school
90.88672637939452,23.980558395385746,school
90.390405,23.5491349,non_school
92.4382871,20.6846105,non_school
90.55677795410156,22.75604820251465,school
89.54676055908203,22.8779525756836,school
92.1508331298828,24.574764251708984,school
90.3844702,24.019057,non_school
90.37242126464844,23.737548828125,school
88.3679312,22.5627691,non_school
91.8415069580078,22.36007499694824,school
88.3822061,22.6015146,non_school
90.70343017578124,24.09916305541992,school
90.41085052490234,23.85152053833008,school
90.76049041748048,22.267040252685547,school
90.08848571777344,22.17450523376465,school
90.06401062011719,21.916210174560547,school
90.94815063476562,24.0213680267334,school
88.3546673,22.6835179,non_school
89.13717651367188,23.434972763061523,school
89.5301513671875,22.85066032409668,school
90.1812784,23.1629607,non_school
90.42481231689452,23.99995231628418,school
91.13803100585938,25.036401748657227,school
91.9735666,21.4448649,non_school
90.38363647460938,23.74579620361328,school
90.37673950195312,23.718355178833008,school
88.3723432,22.5732985,non_school
90.4434471,23.7620245,non_school
90.449399,23.7115782,non_school
89.1727649,23.545732,non_school
92.14159393310548,24.51572799682617,school
90.65786743164062,22.60760498046875,school
89.9716008,22.5706985,non_school
89.12327575683594,23.90551376342773,school
88.9256362915039,23.350322723388672,school
91.35987854003906,24.506725311279297,school
90.37557983398438,23.812986373901367,school
90.85811614990234,22.72762489318848,school
90.16345977783205,23.657621383666992,school
91.0119904,24.0416734,non_school
92.1509246826172,24.511150360107425,school
89.54805755615234,22.924768447875977,school
88.95497131347656,23.294118881225582,school
89.10230255126953,22.347097396850582,school
88.366309,22.5248911,non_school
88.8286014,23.0392481,non_school
90.38259887695312,23.82057380676269,school
90.37984466552734,23.822772979736328,school
89.39797973632812,23.0286865234375,school
90.6007308959961,22.776657104492188,school
90.4173669,23.7406272,non_school
87.8680049,23.1046884,non_school
90.3915014,23.5502186,non_school
89.0184677,23.2644252,non_school
89.8089370727539,25.45438003540039,school
89.31981658935547,22.213685989379883,school
89.66292572021484,22.89305305480957,school
89.64080047607422,23.76409721374512,school
90.1099624633789,23.64029884338379,school
88.94386291503906,24.81311798095703,school
90.46338653564452,22.01220893859864,school
89.69027709960938,22.517148971557617,school
89.3598861694336,22.42523765563965,school
90.4347481,23.7470831,non_school
91.9742952,23.1107226,non_school
88.6072769165039,24.40386390686035,school
90.41744232177734,23.81407356262207,school
88.92195892333984,26.19546127319336,school
90.39418029785156,23.8193359375,school
90.3968436,23.7243125,non_school
91.1419677734375,22.247737884521484,school
91.40113067626952,23.01156997680664,school
90.59532165527344,24.685203552246094,school
90.4173114,23.7390624,non_school
87.9429838,22.5008393,non_school
91.2423324584961,24.750638961791992,school
88.86947631835938,23.932842254638672,school
90.75850677490234,22.166078567504883,school
89.72795104980469,25.458534240722656,school
89.13478088378906,24.4984130859375,school
88.3733891,22.7121661,non_school
92.12962341308594,25.135358810424805,school
90.4235877,23.736401,non_school
88.4331936,23.2499108,non_school
90.42717742919922,23.697433471679688,school
89.57621002197266,22.81082344055176,school
89.80702209472656,24.522823333740234,school
91.8926479,21.4813857,school
90.3671417236328,23.815486907958984,school
89.53446197509766,22.83661842346192,school
88.3525906,22.5246096,non_school
90.07733154296876,23.6340389251709,school
89.81350708007812,23.255895614624023,school
92.15190887451172,22.37520980834961,school
90.76923370361328,22.43220901489257,school
89.068085,22.721686,non_school
90.75836181640624,24.22178840637207,school
88.3297522,22.5714259,non_school
89.50835418701172,22.904335021972656,school
90.3705923,22.7041949,non_school
88.9535903930664,22.8968448638916,school
91.7731704711914,24.489721298217773,school
89.47502899169922,22.966344833374023,school
90.68881225585938,22.068906784057617,school
89.50387573242188,22.58953285217285,school
88.325316,22.525618,non_school
90.4962158203125,23.54275131225586,school
89.77984619140625,22.324939727783203,school
89.8363741,23.6045641,non_school
90.74134826660156,22.58842086791992,school
91.27178955078124,23.381732940673828,school
90.19538879394533,25.08354949951172,school
90.42829895019533,22.01837730407715,school
90.60955810546876,24.633665084838867,school
90.61087799072266,22.857440948486328,school
89.83783721923828,25.62232780456543,school
92.10382080078124,21.42987060546875,school
88.97611999511719,22.82897186279297,school
90.547607421875,22.85808563232422,school
90.99979400634766,23.285860061645508,school
89.7056884765625,22.4744873046875,school
90.40184783935548,23.869632720947266,school
90.3909503,23.7121866,non_school
88.6120856,22.5014708,non_school
89.6711196899414,23.64931297302246,school
89.9207507,24.2534933,non_school
89.67257690429688,25.622493743896484,school
90.26202392578124,23.91915512084961,school
90.99748992919922,24.0573844909668,school
90.4997100830078,23.68582344055176,school
91.15811157226562,23.383363723754883,school
88.4405771,22.1550255,non_school
90.90557861328124,24.00025177001953,school
88.99117279052734,22.90911674499512,school
89.2578353881836,23.54110145568848,school
90.9204559326172,23.79526901245117,school
92.2560806274414,25.005739212036133,school
89.64356994628906,23.15779685974121,school
90.74867248535156,22.5864372253418,school
89.76905059814453,25.28580093383789,school
89.79607391357422,25.48118782043457,school
89.81172943115234,24.05028343200684,school
88.491716,22.559524,non_school
90.8875961303711,23.067716598510746,school
91.86915588378906,22.414730072021484,school
90.5254386,23.7402979,non_school
90.14665985107422,22.08860969543457,school
90.73163604736328,24.87776756286621,school
88.3879453,22.4539539,non_school
90.3620376586914,23.74041748046875,school
90.37339782714844,23.74264335632324,school
90.3953693,23.7396737,non_school
90.3604038,22.6849678,non_school
90.67535400390624,22.19175148010254,school
89.37786102294922,24.829912185668945,school
90.42129516601562,23.76596450805664,school
88.403613,21.647658,non_school
90.9504623413086,22.968482971191406,school
90.63351440429688,22.725988388061523,school
90.7737808227539,23.93228340148925,school
90.0776824951172,24.64892196655273,school
87.9853655,23.0441292,non_school
90.0576998,22.6255453,non_school
90.7311782836914,22.32964324951172,school
89.913203,24.2471868,non_school
90.34454345703124,23.69807815551757,school
90.9315645,23.6403549,non_school
89.57337188720703,22.73740196228028,school
90.59972381591795,22.781862258911133,school
90.3827071,23.7332291,non_school
91.4002456665039,23.00996208190918,school
92.0769500732422,22.45438766479492,school
89.85884094238281,25.64346504211425,school
90.80921173095705,24.15682029724121,school
92.20886993408205,22.217931747436523,school
88.8255615234375,23.41785430908203,school
91.81864166259766,22.417762756347656,school
90.40393829345705,23.71942138671875,school
89.37459564208984,23.78187370300293,school
90.0581103,22.6281568,non_school
90.65248107910156,24.4248161315918,school
89.82939910888672,22.46681404113769,school
89.23878479003906,22.24955368041992,school
90.40811920166016,23.78266716003418,school
89.6292953491211,22.469078063964844,school
90.57803344726562,23.71230125427246,school
92.3047332763672,20.8220272064209,school
90.6305160522461,22.59727478027344,school
90.4264678955078,23.821928024291992,school
90.3815689086914,23.547164916992188,school
88.3334672,22.5090453,non_school
89.6230853,24.0824748,non_school
90.493284,23.7202691,non_school
90.4178248,24.0188423,non_school
89.45459747314453,22.45914077758789,school
89.0619958,23.2469583,non_school
89.53848266601562,22.835582733154297,school
90.69061279296876,22.4219970703125,school
90.8796129,23.9841161,non_school
